,SEQ_NUM,SEQ_,BLOCK_NM,REGNUM_BLOCK,A_47,W_3,W_4,W_8,W_13,W_15,W_16,W_17,W_18,W_20,W_21,W_24,W_25,W_27,W_28,W_29,W_30,W_31,W_36,W_38,W_39,W_40,W_41,wa1_age,wa2_fam,wa3_liveterm,wa4_child,wa5_direct,wa6_fac,wa7_construct,wa8_weakYN,wa9_weakscore,wa10_application,Price.percent,num.Apt,subway.km,walk.YN,num.House,supply
5651,31130,1419,A7,10039_A7,0,46F,W,10039,2nd,N,n,1,N_RESI,3,3,0,2,0,0,32,n,n,n,3,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.389207935,29157,3.7,n,238111,72
5653,31145,1434,A7,10046_A7,240000,46F,L,10046,2nd,N,n,1,N_RESI,3,3,0,2,0,12,33,n,n,n,5,2nd,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.389207935,29157,3.7,n,238111,72
5656,31161,1450,A7,10067_A7,520000,46F,W,10067,1st,N,n,2,RESI,8,8,0,3,4,26,39,n,n,n,5,2nd,RESI,2,1,3,2,2,0,0,0,,0,0,0.389207935,29157,3.7,n,238111,72
5658,31182,1471,A7,10083_A7,5000000,46F,W,10083,2nd,N,n,2,N_RESI,8,8,0,3,0,50,30,n,n,n,3,1st,N_RESI,2,1,3,0,2,0,0,0,,0,2,0.389207935,29157,3.7,n,238111,72
5661,31204,1493,A7,10109_A7,650000,46F,W,10109,2nd,N,n,1,N_RESI,2,2,0,2,0,12,25,n,n,n,1,1st,N_RESI,1,0,2,0,0,0,0,0,,0,0,0.389207935,29157,3.7,n,238111,72
5662,31210,1499,A7,10112_A7,3100000,46F,L,10112,3rd,N,n,1,N_RESI,3,3,0,2,0,31,34,n,n,n,4,2nd,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.389207935,29157,3.7,n,238111,72
5663,31221,1510,A7,10130_A7,4700000,46F,W,10130,2nd,N,n,1,N_RESI,5,5,0,2,0,59,35,n,n,n,2,1st,N_RESI,1,1,2,0,0,0,0,0,,0,2,0.389207935,29157,3.7,n,238111,72
5664,31226,1515,A7,10139_A7,200000,46F,W,10139,3rd,N,n,1,N_RESI,2,2,0,2,0,10,29,n,n,n,2,1st,N_RESI,1,0,2,0,0,0,0,0,,0,0,0.389207935,29157,3.7,n,238111,72
5665,31229,1518,A7,10141_A7,0,46F,W,10141,1st,N,n,1,RESI,5,5,0,2,18,0,24,n,n,n,1,1st,RESI,1,0,2,3,0,0,0,0,,0,0,0.389207935,29157,3.7,n,238111,72
5667,31234,1523,A7,10144_A7,240000,46F,W,10144,3rd,N,n,1,N_RESI,3,3,0,2,0,12,31,n,n,n,2,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.389207935,29157,3.7,n,238111,72
5669,31242,1531,A7,10146_A7,320000,46F,L,10146,3rd,N,n,1,N_RESI,3,3,0,2,0,16,38,n,n,n,5,2nd,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.389207935,29157,3.7,n,238111,72
5670,31245,1534,A7,10147_A7,570000,46F,W,10147,2nd,N,n,1,N_RESI,3,3,0,3,0,27,29,n,n,n,1,1st,N_RESI,1,0,3,0,0,0,0,0,,0,0,0.389207935,29157,3.7,n,238111,72
5671,31248,1537,A7,10150_A7,0,46F,L,10150,2nd,N,n,1,N_RESI,0,0,-3,2,0,0,31,n,n,n,4,2nd,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.389207935,29157,3.7,n,238111,72
5673,31256,1545,A7,10155_A7,0,46F,L,10155,3rd,N,n,2,N_RESI,6,6,0,3,0,0,34,n,n,n,5,2nd,N_RESI,2,1,3,0,2,0,0,0,,0,0,0.389207935,29157,3.7,n,238111,72
5674,31262,1551,A7,10159_A7,3070000,46F,W,10159,3rd,N,n,2,N_RESI,7,7,0,3,0,38,32,n,n,n,1,1st,N_RESI,2,1,3,0,2,0,0,0,,0,1,0.389207935,29157,3.7,n,238111,72
5675,31266,1555,A7,10160_A7,0,46F,W,10160,2nd,N,n,1,N_RESI,7,7,0,3,0,0,33,n,Y,n,1,1st,N_RESI,1,1,3,0,0,0,3,0,,0,0,0.389207935,29157,3.7,n,238111,72
5678,31284,1573,A7,10173_A7,0,46F,W,10173,3rd,N,n,1,N_RESI,3,3,0,2,0,0,37,n,n,n,3,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.389207935,29157,3.7,n,238111,72
5680,31290,1579,A7,10179_A7,0,46F,W,10179,2nd,N,n,1,N_RESI,5,5,0,2,0,0,27,n,Y,n,1,1st,N_RESI,1,0,2,0,0,0,3,0,,0,0,0.389207935,29157,3.7,n,238111,72
5682,31303,1592,A7,10209_A7,3300000,46F,W,10209,2nd,N,n,1,N_RESI,2,2,0,2,0,33,27,n,n,n,2,1st,N_RESI,1,0,2,0,0,0,0,0,,0,0,0.389207935,29157,3.7,n,238111,72
5683,31311,1600,A7,10218_A7,4600000,46F,W,10218,1st,N,n,1,RESI,4,4,0,2,0,46,32,n,n,n,1,1st,RESI,1,1,2,0,0,0,0,0,,0,1,0.389207935,29157,3.7,n,238111,72
5685,31329,1618,A7,10227_A7,1500000,46F,W,10227,1st,N,n,1,RESI,3,3,0,2,0,29,30,n,n,n,1,1st,RESI,1,1,2,0,0,0,0,0,,0,0,0.389207935,29157,3.7,n,238111,72
5687,31342,1631,A7,10239_A7,1200000,46F,L,10239,3rd,N,n,2,N_RESI,9,9,0,3,0,12,32,n,n,n,4,2nd,N_RESI,2,1,3,0,2,0,0,0,Y,3,0,0.389207935,29157,3.7,n,238111,72
5689,31347,1636,A7,10252_A7,590000,46F,W,10252,3rd,N,n,1,N_RESI,2,2,0,2,0,19,27,n,n,n,1,1st,N_RESI,1,0,2,0,0,0,0,0,,0,0,0.389207935,29157,3.7,n,238111,72
5690,31350,1639,A7,10257_A7,0,46F,L,10257,2nd,N,n,1,N_RESI,4,4,0,2,0,0,41,n,n,n,4,2nd,N_RESI,1,2,2,0,0,0,0,0,,0,0,0.389207935,29157,3.7,n,238111,72
5691,31353,1642,A7,10260_A7,400000,46F,W,10260,3rd,N,n,1,N_RESI,2,2,0,2,0,12,28,n,n,n,1,1st,N_RESI,1,0,2,0,0,0,0,0,,0,0,0.389207935,29157,3.7,n,238111,72
